Example_ID,Language_ID,Example_type,Primary_text,Original_orthography,Gloss,Analyzed_text,Translation,Translation_other,Comments,Reference_ID,Reference_pages
7330,2806,,sinipavayan a velvel ni-maju tjanu-aken,,he.gave NOM bananas those OBL-I,.,He gave me those bananas there.,,,595,194
7331,2808,,ngatha yukurru-ku mantu-yu yinya-nha,,I.NOM dog-ACC meat-ACC give PST,.,I gave the dog meat.,,T-G order p. 178,575,193
7332,2809,,mil-a-n,,give-DIR-n,.,Give it to him/her.,,,514,29
7333,2810,,yazi kəṭu-bi panu rənḍra,,mother child-DAT milk gives,.,Mother gives milk to the child.,,,753,51
7334,2810,,thən-bi səṅ e ti rəũ,,horse-DAT grass and water give,.,Give grass and water to the horse.,,,753,51
7335,2810,,gye kə.niṅ ča kətab rəmog,,I.ERG you-DAT book give,.,I’ll give you a book.,,,753,52
7336,2811,,Músà múnkò júrà tí ʆìllà,,Musa give-CMPL peanuts to Dilla,.,Musa gave peanuts to Dilla.,,,507,167
7337,2812,,y-an-em hasoʾ nalo hañiʾ yawo,,3AG-give-DAT DEM fruit DEM,.,S/he gave the fruit to the woman.,,no indexing of third person,785,312-316
7338,2812,,an-y-an-em haso' nalo,,2O-3AG-give-DAT DEM fruit,.,He gave you the fruit.,,,785,312-316
7339,2813,,tigí kapiigaxiítoii hoa-í,,1 2 pencil give-PROX,.,I give the pencil to you.,,,600,206
7340,2814,,Mingma-ngku tjitji mai u-ngu,,woman-ERG child(ABS) bread(ABS) give-PAST,.,,,"(also p. 45, 60, 61)",550,24
7341,2815,,ŋa-t̪u t̪ala ina kat̪i-n̪a ŋuʏtʏi-ka,,I-ERG COND you.ACC meat-ACC give-PAST,.,I would have given you meat.,,,543,221
7342,2817,,baar'ra 'lee 'num-u-h te'xe,,woman water man-DAT gave,.,The woman gave the man water.,,,546,11
7343,2819,,yaana urnga ma-ni-tang,,NEG food 2.OBJ 1.SUBJ-give,.,I’m not going to give you food.,,,617,190
7344,2819,,taa(kal) ngaguk yaa-ni-tung-u,,Who money PREV-1-give-TNS,.,Who did you give the money to? (#did I give?),,,617,203
7345,2819,,kapupa taara ngaling ya-i-tung-nu,,frog big rock PREV-3-give-TNS,.,She gave the rock to the big frog.,,,617,102
7346,2819,,saiming naa mi-tung-ut,,one me 2-give-TNS,.,You’ll give me one.,,,617,47
7347,2820,,ko 'avai 'a au i te puka ki a Sunta,,I DO book IO,.,I’ve given the book to Sunta.,,,589,115
7348,2821,,Vpūng-í Vd∅́-sùng lègā-bok zí-ò-ē,,Vpung-AGT Vden-LOC book-CL give-3#TR.N.PAST-N.PAST,.,Vpung is giving Vden the book,,,663,285-286
7349,2822,,Paulina-re waʔia yi-re ĩhĩ-koʔo,,Paulina-TERM fish 1s-TERM give-PST,.,Paulina gave me fish.,,,765,4
7350,2822,,ko-re ki-re yi-bea-yu,,3sF-TERM 3sM-TERM 1s-show-PRS,.,I show her to him.,,,765,119
7351,2824,,Bárdni attii niidii guoli,,boy gave girl.ILLAT fish.ACC,.,The boy gave the fish to the girl.,,Sammallahti p.c.,,
7352,2825,,"a awi irai na na tekirere, Awala tenga / pania",,na dog that me you.did.not.give Awala you.gave it. rests,.,"No, you didn’t give the dog to me, you gave it to Awala.",,,642,73
7353,2826,,mú na mbi yãmy ní,,take with me animal the,.,Give me the animal,,"(also p. 67, 74, 94)",738,63
7354,2826,,mɔ mú na ála conseil kíté sí,,2SG give to them advice little ?,.,Give them a little advice.,,,738,60
7355,2826,,amú na í nginza mbéní pɛpɛ,,to us money any not,.,He doesn’t give us money anymore.,,,738,61
7356,2826,,ála gá mú na mbi nginza,,they come give to me money,.,They came and gave me money.,,,738,65
7357,2829,,mɛ ʔǎm tɔ̌ŋ soʔ naʔ ʔɔh klɔ,,he give tool crossbow towards younger.brother man,.,He gave the arrow to the man.,,,644,33
7358,2830,,Ngin ám ek poʾkéang,,we give you powder,.,We give you the powder.,,,759,140
7359,2830,,Vai ôh ám kô gá hme ka.,,they NEG NEG give to him rice eat,.,They don’t give him rice to eat.,,,759,140
7360,2830,,Kia ám gá poʾkéang,,give him,.,the ghost gave him powder.,,,759,154
7361,2831,,qum-ty mitty,,person-ILL give.IMP,.,,,,662,
7362,2832,,Nɨ sati·a cuhnippɨha uttuhkʷa,,I dog.OBJ bone.OBJ gave,.,I gave the bone to the dog.,,,683,699
7363,2833,,tau-na vavine bua e vini-a-to,,man-ERG woman betelnut 3SG.SUBJ give-3SG.OBJ-PERF,.,The man gave the woman betelnut.,,,769,181
7364,2835,,i-mi-k-asa gʷas-at,,PF-give-IMPS-1SG.OBJ wife-SG,.,They’ve given me a wife.,,"(also p. 103, 190, 191)",557,22
7365,2835,,nɔ-mi-a gabs-at lakʷan-ik,,NARR-give-CPL food-SG child-DAT,.,And they gave food to the child.,,(also p. 128),557,45
7366,2835,,gun-ic na ka-mia kaii erkoii,,at-who PAT-give hyena tobacco,.,Who did the hyena give tobacco to?,,(also p. 136),557,96
7367,2836,,Lacag-ta isaga leh wuu ku siinayaa,,money-DEF [he gave] FOC.3SG 2SG.PRÄV give,.,"He gives you the money, that he has.",,,535,167
7368,2836,,isii!; isiiya!,,,.,Give it to me; PL addr.,,(also p. 272),535,179
7369,2836,,Buug-gaan ku siiyay,,FOC.1SG 2SG,.,I gave you the book.,,,535,274
7370,2836,,Buug-gan adiga waan siiyay,,FOC.1SG,.,I gave this book to you.,,(also p. 271),535,274
7371,2837,,Mosadi o-fa bana bogôbê,,woman AGR-give children porridge,.,The woman give porridge to the children.,,,666,55
7372,2838,,Ho dado el libro a mi mujer,,I.have given the book to my wife,.,I gave the book to my wife.,,,,
7373,2839,,I=thïn-giya buk we=nggo,,3SG=OBJ.CL-give book to=1SG,.,He gives a book to me.,,,523,
7374,2840,,suna niso-re poti,,dog your-DAT give,.,Give it to your dog.,,,794,79
7375,2840,,suna niso bamubake ami-re poti,,dog you big big-DAT give,.,Give it to your big dog.,,,794,79
7376,2840,,Zaipo-re poti,,Zaipo-DAT give,.,Give it to Zaipo.,,,794,18
7377,2840,,moni pot-e-na pum-ia,,give-TENSE-1SG,.,I gave him money and he took it.,,,794,44
7378,2841,,Guru mere murid buku.,,teacher ACT.give pupil book,.,The teacher gave the pupil the book.,,DBO,691,31
7379,2841,,Titin rete mere buku ka Desi,,Titin will ACT.give book to Desi,.,Titin will give a book to Desi.,,(also p. 51),691,27
7380,2842,,Banda n-ot-ik tit yan bakan,,Banda 3SG.A-get-APPL we.INCL fish big,.,Banda gave us a big fish.,,recipient applicative: applied object = recipient,549,158
7381,2842,,i n-atada-k yak bbuk lloci,,he 3SG.A-give-APPL I book many,.,He gave me many books.,,"theme applicative: applied object = theme ((also p. 143, 35, 91)",549,158
7382,2843,,nag-bigay siya sa akin ng sulat,,ACTVOICE-give NOM.3 DAT I GEN letter,.,He gave me a letter.,,actor voice,742,303
7383,2843,,inibigay niya sa akin ang sulat,,PATVOICE.give GEN.3 DAT I NOM letter,.,He gave me the letter.,,patient voice,742,303
7384,2843,,binagy-an niya ako ng sulat,,give-RECVOICE GEN.3 I.NOM GEN letter,.,He gave me a letter.,,(recipient voice),742,303
7385,2844,,1ŋa-ta 3pa-u,,I-DAT give-IMP,.,Give it to me!,,,674,295-296
7386,2845,,thimji-khə cawba-niŋŋa pe-ro,,book-DET Chaoba-DAT give-IMP,.,Give the book to Chaoba.,,LOC,756,42
7387,2845,,kəni tomba-tə khət məna pek cepəy,,we Tomba-ACC one reward give PRF,.,We have given Tomba a reward.,,ACC,756,42
7388,2816,,'tʰu 'Nc̸-ku-a-ša-ka-ri,,2 donner-3OBJ-3PL.OBJ-PROG-ASS1/2-2,.,"Toi, tu les lui donner.",,,559,175 (als 181f)
7389,2816,,i ̚̚ma 'iNc̸-ku-šɨN-ti kʰui'ripu-ni,,DEM give-3OBJ-HAB-ASS.3 person-OBJ,.,"That one he gives to the person. (French: Celui-là, il donne à la personne.)",,(also p. 174),559,70
7390,2816,,'iNc̸-ku-ša-ti-Kšɨ 'ma c̸ɨc̸ɨki-iča,,donn-3OBJ-PROG-a??3-§PL une fleur-PL,.,Ils lui dennonet des fleurs.,,,559,93
7391,2816,,'i 'iNc̸-a-a c̸ɨc̸ɨki-iča-ni ua'ɲ(?)i-ni,,1 give-3OBJ.PL-FUT woman-OBJ,.,Will I give the flowers to the woman? (French: Donnerai-je les fleurs à la femme?),,,559,197
7392,2846,,awa ya-pi-sou afe ya-pi-sou-ni me watamu ya-tu-i-ʔa,,father 1SG-GEN-COM mother 1SG-GEN-COM-ERG DEM thing 1SG.OBJ-give-3PL.SUBJ-IND,.,My father and mother gave me this thing.,,"(also p. 93, 121, 148)",670,138
7393,2846,,sen-ni fanu nen-tu-ene-ʔa,,we-ERG man 3PL.OBJ-give-1PL.SUBJ-IND,.,We gave it to the man,,,670,291
7394,2848,,añ dyo gui=m maqui-a' ji ja'p sap tɨtda.,,1SG PE CLR=2SG.OBJ give-FUT EMP thus REU told,.,"""I will give it to you,"" he told him.",,,793,76
7395,2849,,kibokwo two-ro-r Maria kong,,book give-PERF-1SG Maria to,.,I gave the book to Maria.,,"(also p. 98, 12)",719,112
7396,2849,,kibokwo two-re-r ba kong,,book give-PERF-1SG 3SG to,.,I gave the book to him.,,,719,113
7397,2850,,Haka ngori bira!,,give me rice,.,,,neutral,626,63
7398,2850,,Ngori haka ma-sofo se ngofa,,1SG give POSS-fruit OBL.human child,.,I gave the fruit to the child.,,indirective,626,64
7399,2851,,"In-bei, fó ha'u wé k-emu Lai",,mother-ancestor give I water 1SG-drink first,.,"Old lady, give me water to drink.",,neutral,802,181
7400,2851,,ó fó kmán bá ha'u,,you give light.water to I,.,You give ease to me.,,indirective,802,268
7401,2852,,kʰɔŋgi: ŋalə naŋsʊ̃,,3SG.SBJ 1SG.LOC give.AUX,.,He gave it to me.,,(also p. 205),577,143
7402,2853,,una wo-falang nyao te mina,,3SG.M 3SG.M-give fish LOC 3SG.F,.,He gave fish to her.,,"(also p. 124, 181, 215)",803,212
7403,2853,,una wo-falang mina nyao,,3SG.M 3SG.M-give 3SG.F fish,.,He gave her fish,,"(also p. 92, 109, 111, 215, 221)",803,212
7404,2856,,u nrorri gadhu peci ei toni,,I give waste letter DAT Tony,.,I gave a letter to Tony wastefully.,,,704,213
7405,2857,,ji-məni-piɹni,,3SG.SUBJ-1SG.OBJ-hit,.,He hit me.,,,703,39
7406,2857,,pu-rə-məwən-takəɹai,,3PL.SUBJK-? we(EXCL).OBJ-give,.,They gave it to us.,,,703,40
7407,2857,,ji-wən-tilua,,3SG.SUBJ.PAST-3PL.OBJ-give,.,He gave it to them.,,,703,04
7408,2857,,ŋə-man-ta-jakəɹai,,1SG.SUBJ-2SG.OBJ-FUT-give,.,I’ll give it to you.,,,703,41
7409,2857,,ŋia ŋə-mən̪-t̪itəmaɹnti ŋinta,,I 1SG.SUBJ-2SG.OBJ-want you,.,I want you.,,,703,41
7410,2858,,Ntric ace fuk-re yan-dic,,they father betelnut.FOC give-3PL-OBJ,.,Father gave them betelnut.,,,588,199
7411,2858,,Ntia rehu roy yan-dok,,he me money give-1SG.OBJ,.,He gave me some money.,,,588,200
7412,2859,,na-wei si Yunus sene pai,,STITIVE.PAST-give LOC Yunus there over.there,.,We were give to Yunus over there.,,,631,23
7413,2860,,tæ tis ki kitab denin,,2SG.ERG him to book give.FUT,.,You will give the book to him.,,"(also p. 42f, 48)",667,94
7414,2861,,kiki-k atlat-o kĩțĩ hai-tl,,man-ERG pan-ABS give I-DAT,.,The man gave the pan to me.,,Guirardello ???? p. 259,,
7415,2861,,hai-ts aros-o kĩțĩ kasoro-s,,I-ERG rice-ABS give dog-DAT,.,I gave rice to the docs.,,Guirardello ???? p. 259,,
7416,2862,,kaw33 pʰa33 ta11puən11 kʰa:nʔ42 pʰa33 naw33,,1P give one.CLF book give 3P,.,I gave him a book.,,"Graham Thurgood, p.c.",,
7417,2863,,ʕal-ā kidb-er surat teƛ-si,,Ali-ERG girl-LAT picture.ABS give-PAST.WINTNEBED,.,,,,563,363
7418,2865,,ʈ̴a-t k'yilum=dit Dzodz=a baaysik das Dzon,,Past-3.ERG give ERG George ABS bicycle DAT John,.,George gave a bicycle to John,,,690,40
7419,2866,,Ni ne kupan la ni-ama,,he give money to 3SG-father,.,He gave money to his father,,"(also p. 107, 120)",632,86
7420,2867,,àná mìàŋó mònɛ́ índì,,3.PAST me money give,.,S/he gave me money.,,,688,126
7421,2868,,à-ɪn-a-kɪn-ɪ̀ ayɔ̀ŋ ŋɪdɛ̀ akɪ̀muj,,1SG-give-to-DAT-ASP 1SG children food,.,I will give the children food.,,,579,
7422,2869,,Hasan kitab-i Ali-ye ver-di,,Hasan book-ACC Ali-DAT give-PAST,.,Hasan gave the book to Ali.,,,656,220
7423,2870,,jar ijqa7n xuuya7 rexkeej chwe,,the burden ERG3.ABS3.gave cramp to.me,.,The burden gave me cramps.,,"(also p. 333, 392)",574,282
7424,2870,,n-kee-ya7 paq chaqe,,INC-3PL.ERG-give money to.us,.,They’ll give the money to us.,,,574,156
7425,2870,,inin x-in-∅-ya7 jun kotoon chee Aa Xwaan rxin raanaa7,,I CP-1SG.ERG-3ABS-give a kuipil to youth Juan for his.sister,.,I gave a kuipil to Juan for his sister.,,,574,311f
7426,2871,,N.Ostrovskij asles̍tyz vań umoj ar-jos-se socializm ponna ńurjas̍kon-ly s̍oti-z,,year-PL-ACC socialism for fight-DAT gave-3SG,.,,,,782,170
7427,2873,,ìhẽ pe me'ẽ we mi amõ,,me to 3.give little very some,.,He gave me a tiny piece.,,,649,380
7428,2873,,jawar ta pe nahã upa ngã me'ẽ my,,dog PL to perhaps end 3PL 3.give perhaps,.,Perhaps they gave it all to the dogs.,,,649,391
7429,2873,,upa xuã pe ihẽ a-mondo,,end J. to I 1-send,.,I sent everything to João.,,(also p. 328),649,396
7430,2874,,ye me âib ne-t-eib-âm,,I thing big 2OBJ-give-FUT-1SG,.,,,"(also p. 129, 154, 84, 165)",722,108
7431,2875,,X cho cô bạn gái một cuôń sách,,X give CLF friend female one CLF book,.,X gave his girlfriend a book.,,(also p. 169),695,115
7432,2876,,kapi-warnti-∅ pa-∅-rla yinya parri-∅,,fish-PL-NOM AUX-3SG.SUBJ-3SG.OBJ gave boy-NOM,.,He gave the fish to the boy.,,,636,24-26
7433,2877,,Jiyawu ngirr-aji nyanylu marndanga,,give 1PL-HAB tea.ACC woman.ACC,.,We used to give tea to the white woman.,,,697,189
7434,2878,,warao sanera a noboto-ma saba oko ka-nahoro mo-a-e,,people poverty of child-PL to we 1PL.POSS-food give-PUNC-PAST,.,We gave our food to the children of the poor people.,,,729,40
7435,2878,,hi-rani saba osibu hoiha moa-u,,2SG.POSS-mother to kind.of.fish freshness give-IMP,.,"You, give fresh morohoto (kind of fish) to his mother.",,,729,92
7436,2879,,wang at-wu-y tjatpula,,meat 1SG-SUBJ-give old.man,.,I gave the meat to the old man.,,,602,215ff
7437,2880,,mnganburv-yana-rri-ya,,3N.SG.1SG-say-PAST-NARR,.,They gave me knowledge. (lit.: they told me word),,,681,205
7438,2880,,wumeme-yi wo yibayin yinggi,,right-INSTR give mother.in.law.ABS yours,.,Give it to your mother-in-law with [your] right hand.,,,681,68
7439,2880,,nganburr-wo-n wumunburra wurre-mulu-yi,,3NSG.1SG-give-PRS money child-PL-ERG,.,The children give me money.,,,681,66
7440,2881,,Ore nuam-bo komba inai.,,give coconut-fruit DAT mother,.,I gave a coconut to mum.,,,587,36
7441,2882,,yuŋguɽaŋgu ŋaɲa baŋayɖu wuga,,another.INS 1SG.O spear.INS give.IMP,.,Give me another spear!,,secundative,581,
7442,2882,,ŋa:nu ŋinda wugi gaygamali,,who.GEN.ABS 2SG.A give flour.ABS,.,,,,581,
7443,2883,,"Baru bugaʀa, bala-ngu buba-gu yungga-ga",,meat rotten he-ERG dog-DAT give-IMP,.,"The meat is rotten, (so)give (it) to the dog!",,,628,50
7444,2885,,ya̜ sa̜a̜-ryey tí̜í̜quii quiira̜,,you.IRR give-1SG one.ANIM fish,.,Give me one fish.,,,711,367
7445,2885,,ra-che̜e̜-myaa quiira̜=níí Aníta.,,1SG-give-PERF fish=3SG Anita,.,I gave some fish to Anita.,,,711,368
7446,2886,,Kal-anda-ngunda liardubirri jumbala,,3PL.OBJ-3SG.SUBJ-give children(NOM) clothes(NOM),.,She gave the children clothes.,,"(also p. 16-17, 110)",653,111
7447,2889,,ŋanydyi mayi gaŋa:-nda wiwi:na,,we.NOM food(ABS) uncle-DAT give.PURP,.,We must give some food to uncle,,"(also p. 269, 197, 332)",580,259
7448,2890,,uraŋ k-mpu-ŋa-tkam-t,,coconut[CL6] CL6.OBJ-3PL.SBJ-1SG.DAT-show-PFV,.,They showed me the coconut.,,,506,208
7449,2890,,makaw wa-mpɨ-ŋkul-ŋa-t,,makau 3SG.THM-3PL.A-2DL.DAT-give-PERF,.,They two gave you to makau.,,(also p. 228),506,213
7450,2891,,Ngatha-rna thala-lku-nu nyintanha mantu jarti-lpuka,,1SG.NOM-1SG.SBJ give-FUT-AFF 2SG.ACC meat eat-PURP,.,I’ll give you meat to eat.,,,576,56
7451,2891,,Thinha nyanyjìlpa yinya-npa mayu kartu.,,this woman give-IMPF child man,.,This woman is giving the child to the man.,,,576,56
7452,2892,,"May an, warrchuwrr awr wiyv pinn.",,food.ABS this woman.ABS that they’ll give,.,They will give this food to that woman.,,(also p. 61),519,27
7453,2887,,'angi nan k'ac ̓̓-ni wanen,,Q me.ACC obsidian-IND give,.,Will he give me obsidian?,,,694,247
7454,2893,,tuŋ tude uo-hane tude emdʾie-n' tadi-m,,PRXM 3SG child-ACC 3SG y.brother-DAT give-TR.3,.,She gave this baby to her little brother.,,,672,55
7455,2896,,kana-s ʔačó ʔiNgáttesin,,dog-DAT meat he.gave,.,He gave meat to a dog.,,,627,256
7456,2896,,taa-re miiššé ʔiNgáttesin,,me-DAT money he.gave,.,He gave money to me.,,,627,256
7457,2897,,U kitav dan-o malm-i,,he.NOM book.NOM give-AGR teacher-OBL,.,He gives the teacher the book.,,,750,279
7458,2897,,Ey kitav da malim-i,,3SG book give teacher-M,.,He gave the book to the teacher.,,,750,279
7459,2898,,de yoš-kuyʔ mi ci-pa ʔən haton,,that work-INS 3>2 give-INCOMPL 1ERG father,.,My father gives you that work.,,"(also p. 118,126, 128)",645,119
7460,2652,,gaa-zin-be hɔ̧d bɔ bene,,give.IMM-you.PL-me bee DEM 1SG.POSS,.,Give me my share of the money.,,,790,231 (cf. 74ff)
7461,2652,,yɔ gaa-mi toto,,RES give-me sorghum,.,She would give me sorghum.,,,789,152
7462,2652,,"hi gaahi luko, luk rɔbo",,3PL gave.them house house good,.,"They gave them a house, a good house.",,,790,180
7463,2652,,bee be kam be re be gaa Zoodo,,I I carry I go I give Zoodo,.,I will go and give it to Zoodo.,,,790,223 (cf. 230)
7464,2593,,antha awiyuwala ilipa,,give.IMP boy.ALL axe.NOM,.,Give the axe to the boy.,,,797,80
7465,2593,,antha awiya ilipa,,give.IMP boy.NOM axe.NOM,.,Give the boy the axe.,,(also p. 98),797,80
7466,2598,,tatacana mamacana-ja jana ti-odi,,men.ABS women-ERG food.ABS give-REPET,.,The women give food to the men.,,"(also p. 9, 24, 39, 43, 46)",715,14
7467,2603,,mə̀ kɔ̀̀ fá tɨ́ wèe wî,,1SG give.PFV thing to child that,.,I gave something to that child,,cf p. 56 semantic role of reicipient or beneficiary,743,141
7468,2603,,mə̀ kɔ̀̀ fá tɨ́ Làmbí,,1SG give.PFV thing to Lambi,.,I gave something to Lambi.,,(also p. 144),743,60
7469,2603,,mə̀ kɔ̀̀ Làmbí nə̀ fá,,1SG give.PFV Lambi with thing,.,I gave something to Lambi.,,theme marked by nə ‘with’ (also p. 144),743,60
7470,2659,,avə́ mə dzɔ,,he.gave me it.7,.,He gave it to me,,,721,55
7471,2659,,avə́ bí dzɔ,,he.gave us it.7,.,He gave it to us.,,,721,55
7472,2659,,mə-və́ ɲe dzɔ,,1SG-gave he.1 it.7,.,I gave it to him.,,,721,55
7473,2697,,maṛapai-t̯u ati aɲa ɲun-kun̯a?,,woman-ERG meat gave you-ALL,.,Did the woman give meat to you?,,P: ABS; R: ALL (also p. 41-42),542,37
7474,2697,,maṛapai-t̯u ɲini ati aɲa-kin?,,woman-ERG you meat gave-you,.,Did the woman give you meat?,,P: ABS; R: ABS (also p. 41-42),542,37
7475,2715,,Adɨg ñ-öb,,Adɨg give-3SG.PFV,.,He gave it to Adɨg. (OR: Adɨg gave it.),,,570,107
7476,2715,,Kaj Adɨg nɨp ñŏb,,pig Adɨg OBJ.3SG give.PST.3SG,.,He gave the pig to Adɨg.,,,570,108
7477,2715,,Minŏp wim ip ñ-öb,,Minöp bow OBJ.1SG give-PERF.3SG,.,Minop gave me a bow.,,,570,112
7478,2715,,ne ip ap ñɨ,,2SG OBJ.1SG some give.IMP,.,Give me some.,,,570,61
7479,2715,,yad nipe kabö ñ-ag-pin,,I he stone give-NEG-PERF.1SG,.,I did not pay him.,,,570,79
7480,2726,,Nyulu marrkin daji-ny yaba-nda.,,3SG.NOM gun.ABS give-PAST elder.brother-LOC,.,He gave the gun to his elder brother.,,"(also p. 76, 85, 188)",710,134
7481,2738,,Ba-ko-pésa yé kíti,,3PL.AN-FUT-give 3SG.AN chair,.,They will give him a chair.,,,678,16
7482,2738,,to-ko-mí-pésa mbóngo,,1PL-FUT-REFL-give money,.,W will give ourselves money.,,,678,27
7483,2738,,kodi a-pés-í ngáí mokandá,,Kodi 3SG-give-PRS me letter,.,Kodi has given me a letter.,,,678,39
7484,2738,,Pésa ngáí yé,,give.IMP 1SG 3SG.AN,.,Give him to me!,,,678,40
7485,2743,,ɔ́pɨ́ ká búkù kɛ̀ ìtó nɨ́,,Opi 3 book give Ito BEN,.,Opi is giving a book for Ito.,,"(also p. 250, 365, 376, 381)",541,364
7486,2751,,wuyanba-wu-na ∅-garag ∅-ṇanan,,3PL.SUBJ/3PL.OBJ-give-PST.PUNC ABS-much ABS-money,.,They gave them a lot of money.,,,679,64
7487,2751,,ŋan-guḍugu buyʔ wuḷa-wuna ∅-ŋani,,ACC-woman show 3PL.3SG-give.PP ACC-language,.,They taught the woman language.,,,679,64
7488,2763,,a lə yə (ɨ)m fəgə ŋkaba nɨ mə,,he DECL PROG LINK give money to me,.,,,,530,307
7489,2763,,"gu, fəgə tigi nɨ mə",,you give pot to me!,.,,,,530,336f
7490,2789,,I-be zi=toröi gö-da ba nasu ina-gu,,3SG.REALIS-give REL.MUT=left.behind food.MUT-1PL.INCL.POSS LOC dog.MUT mother-1SG.POSS,.,My mother gave our leftovers to the dog.,,,555,546
7491,2807,,Ak mils-a a Helen a omiange.,,I gave-3SG.OBJ ART Helen ART souvenir,.,I gave Helen a souvenir.,,,647,347
7492,2807,,Ak mils-te̜rir a re̜se̜che̜lik a hong,,I give-3PL.OBJ ART friend ART book,.,I gave my friends a book.,,,647,347
7493,2807,,Ak mo me̜s-kau a udoud,,I FUT give-2SG.OBJ ART money,.,I am going to give you some money.,,,647,347
7494,2834,,ʔehkee t'eere ghá ts'a ni̹ʔo̜,,boy girl for hat 3.gave,.,The boy gave the girl a hat.,,,728,17
7495,2834,,yenene t'eere ghá léht'eé ni̹ʔo̹,,woman girl to bread 3.give,.,The woman gave bread to the girl.,,,728,21
7496,2834,,yahʔóné segháéni̹chu,,that 2SG.give.1SG,.,You.SG give me that one.,,,728,256 (or 250)
7497,2834,,sáyeé̜chú,,3.gave.4.to1SG,.,She gave me that one.,,,728,256 (or 250)
7498,2672,,Ngadhu wu-waa,,1SG.DAT give-IMP,.,Give [it] to me!,,,625,83
7499,2649,,bama-lu minya wa:-ŋg gurra:-nda,,man-ERG food.ABS give-PRS dog-DAT,.,The man gives food to the dog.,,,709,265
7500,2724,,ngaya nga'a nhingu kuyu agawu=ngu waa-ng,,I.NOM fish she.DAT woman that.DAT=DAT.3SG give-1SG,.,I gave the fish to that woman.,,nhingu ‘associated pronoun’ (p. 420) (see also p. 401),760,391
7501,2799,,î-nyi èmì,,3SG-give I(INDEP.PRON),.,S/he gave (it/ them) to me.,,otherwise serial construction with nyi ‘give’ p. 14,604,13
7502,2799,,ògwú ńnyì(bé) íkpá îrè ûné ǹn̅á,,person 1SG.PST.CP.give book be friend 1SG.POSS,.,The person to whom I gave the book is my friend.,,,604,44
7503,2803,,Inau nesān ration ona-k mini,,I 1SG.REAL.give radio POSS-1SG DAT.3SG,.,I gave him my radio.,,"(also p. 233, 190)",564,197
7504,2828,,ipa hao-nö hama te niha masulu kökö toto-ki kite,,my father-ERG visitor 3SG to beads 3DL give-FOC FUT,.,My father will give beads to the visitor.,,"(also p. 40, 51, 55, 80, 121)",548,32
