Example_ID,Language_ID,Example_type,Primary_text,Original_orthography,Gloss,Analyzed_text,Translation,Translation_other,Comments,Reference_ID,Reference_pages
7277,2774,,n-sin caan n-wur,,1SG-give hoe PREP-3MASC,n-sin caan n-wur,I gave him a hoe.,,,609,201
7281,2776,,mùn áyə́-ní ìyém ày pə̀hś,,I give-him water to horse,mù n áy ə́-ní ìyém ày pə̀hś,I give the horse water.,,,682,175
7282,2776,,à sì-ŋ-kì sí,,he give-it-you it,à sì-ŋ-kì sí,He gave it to you.,,"pronominal DO-IO (cf. p. 92, 95)",682,174
7283,2776,,mù sə̀-ŋ-ní yáŋá,,I give-it-him PRF,mù sə̀-ŋ-ní yáŋá,I gave it to him.,,,682,95
7284,2776,,mù sə̀-ní t-a̍,,I give-him my-hand,mù sə̀-ní t-a̍,I give him my hand.,,"pronoun - full NP; this language is much like French: nominal object with preposition, pronominal different only in 3rd person",682,95?
7285,2777,,Rila e tau=la bua ta Manola,,Rilu 3SG give=PF betelnut DAT Manola,Rila e tau=la bua ta Manola,Rilu gave some betelnut to Manola.,,,731,163-164
7286,2778,,geŋ gạ-ya-p ni,,2SG 2SG.OBJ-give-1SG.PRS eat,geŋ gạ-ya-p ni,I give it to you to eat.,,,601,60
7287,2778,,mam-in sirdem remaŋ ma-ind-a-p,,mother-3PL.POSS pain much CONT-3PL.OBJ-give-3PL.PRS,mam-in sirdem remaŋ ma-ind-a-p,They give its mother much pain.,,,601,44
7288,2779,,Bo Wöku me kredi në-d-∅-ë-o,,I Weku[F] ACC pig 1.SUBJ-give-3SGF.OBJ-SG.SUBJ-INDIC,Bo Wöku me kredi në-d-∅-ë-o,I give Weku the pig.,,,556,72
7289,2779,,Bo Asi me kredi në-dë-d-ë-o,,I Asi[M] the pig 1SUBJ-give-2S.M.OBJ-SG.SUBJ-INDIC,Bo Asi me kredi në-dë-d-ë-o,I give Asi the pig,,,556,72 ?
7290,2780,,kɪ-maka-la,,him-give-it,kɪ-maka-la,Gave him (it)!,,,515,112
7291,2780,,nieč-maka,,1SG-give,nieč-maka,gives me (it).,,,515,108
7292,2780,,o-kɪ-maka-kɪ probliema-s,,PST-him-give-PRF.PL problem-PL,o-kɪ-maka-kɪ probliema-s,They gave him troubles.,,,515,23
7293,2780,,no-k-on-maka-k,,I-him-hence-give-PRF,no-k-on-maka-k,I (went and) gave it to him.,,,515,92
7294,2781,,Bo2la3-nxa3ka2 in3txa2 ũ3hũ1-na1-tu1-wa2.,,ball-CLF.sphere man give-OBJ.3SG-1SG-FUT.IMPF,Bo2la3-nxa3ka2 in3txa2 ũ3hũ1-na1-tu1-wa2.,I’ll give the ball to the man.,,(also p. 4),661,12
7296,2783,,Kdokotela uphe abantwana umuthi.,,doctor 3SG.give.PST children medicine,Kdokotela uphe abantwana umuthi,The doctor gave the children medicine.,,,551,21
7297,2784,,bábba ka-bé-na mámam bindi-wú-na míbbarda,,father 3SGM.S-go-REM grandmother 3SG.A+3O-give-REM bardicoot,bábba ka-bé-na mámam bindi-wú-na míbbarda,My father went an gave a bardicoot to my two grandmother.,,"(also p. 191, 206, 210, 208, 218, 227)",677,191
7298,2784,,kórnka bi-rri-wú-na,,yams 3PL.A-3SGM.O-give-REMOTE,kórnka bi-rri-wú-na,They gave him yams.,,,677,280
7299,2785,,gərib-lai pəisa dine hunchə,,poor-DAT money give.INF be.3SG.PRS,gərib-lai pəisa dine hunchə,It is good to give money to the poor.,,,727,572
7300,2786,,Gu-∅-weʔ-wu-u ṇugopo-ŋoji,,3-3SG<3SG-water-give-PRS husband-her,Gu-∅-weʔ-wu-u ṇugopo-ŋoji,She gives her husband water.,,,680,50
7301,2787,,guya=ndu=na ŋu-nhi,,fish(ABS)=you.NOM=he.ABS give-PST,guya=ndu=na ŋu-nhi,You gave him fish.,,syntactically ambigous,585,131
7302,2787,,guya=ndu bura:y ŋu-nhi,,fish(ABS)=you.NOM child(ABS) give-PST,guya=ndu bura:y ŋu-nhi,You gave a child fish.,,syntactically ambigous,585,132
7303,2788,,arnmanu̅-lu ingii nyarlu-nha wur'a,,man-ERG give.PST woman-ACC money,arnmanu̅-lu ingii nyarlu-nha wur'a,The man gave the woman money.,,(also p. 87),545,90
7304,2788,,ngayi ingii uthu thundu,,I give.PST dog meat,ngayi ingii uthu thundu,I gave meat to the dog.,,"(also p. 50, 80, 131)",545,128
7305,2790,,tim kin̉ám-ə-ỷ=t liki:-ʔaká ʔa=s[t] Máry,,FUT give-X-X=X something-something to=to Mary,tim kin̉ám-ə-ỷ=t liki:-ʔaká ʔa=s[t] Máry,I am going to give something to Mary.,,(also p. 454f),768,341f
7306,2791,,Age e fua Loku ki a ia,,give ABS fruit papaya to PERS him,Age e fua Loku ki a ia,Give him the papaya.,,(also p. 36),748,32
7307,2792,,ymyk kasandas p'oɣ̍la kʿim-ḍ,,mother pencil child give-FIN,ymyk kasandas p'oɣ̍la kʿim-ḍ,Mother gave the child a pencil.,,,708,46
7308,2793,,n-ka-ha omworo empiiha,,1SG-RP-give poor.man money,n-ka-ha omworo empiiha,I gave the poor man money.,,(also p. 43),770,92
7309,2793,,n-ka-gi-mu-ha,,I-PST-it-him-give,n-ka-gi-mu-ha,I gave it to him.,,(also p. 439),770,92
7310,2794,,Pene rui kupua osi-ki,,don’t give sickness to-3SG,Pene rui kupua osi-ki,Don’t give her sickness.,,,547,101f
7311,2794,,I-rui kepen osi au,,3SG-give money to I,I-rui kepen osi au,He gave money to me.,,,547,116f
7312,2795,,ogìčki dúngit tíddi,,man.DAT money.ACC I.give,ogìčki dúngit tíddi,I give the man the money,,,528,366
7313,2796,,ay it-ti ka:g tir-s-i,,I man-ACC house.ACC give-PST-1SG,ay it-ti ka:g tir-s-i,I gave the man the house.,,,517,231
7314,2796,,buru ay-gi kitaip-ki de:s-s-u,,girl I-ACC book-ACC give-PAST-3SG,buru ay-gi kitaip-ki de:s-s-u,The girl gave me a book.,,,517,231
7315,2797,,hin-i˙=si=ƛa˙ hičma ḥawʾi˙h,,root-give=1SG=again torch chief.PL,hin-i˙=si=ƛa˙ hičma ḥawʾi˙h,Again I gave torches to the chiefs.,,,569,121( to 124)
7316,2798,,k maak g čɨoǰ g gogs g čuukhug,,INTROD give ART man ART dig ART meat,k maak g čɨoǰ g gogs g čuukhug,And the man is giving the dog meat.,,"(also p. 111, 124)",740,108
7317,2800,,xennáa ifíi-f xanne,,present self-DAT give,xennáa ifíi-f xanne,He gave himself a present.,,,705,197
7318,2800,,súurá ifí namaa-f hin-xánnu,,picture self anyone-DAT NEG-give,súurá ifí namaa-f hin-xánnu,I don’t give a picture (?) of myself to anyone.,,,705,197
7319,2800,,nama sún intalaa-f xennáa xannisiis-e,,man that girl-DAT present give.CAUS-PST,nama sún intalaa-f xennáa xannisiis-e,He made that man give the girl a present.,,also benefactive (Owens 1985: 115),705,99
7320,2801,,Ano bian-na teala-sa Lukas hap lop ta-bla-k-a,,my father-DEF money-ACC Lukas DAT take.ACC.PL NOM.SG.ACC.PL-DAT.SG-PAST-NOM.M,Ano bian-na teala-sa Lukas hap lop ta-bla-k-a,My father gave money to Lukas.,,,606,239
7321,2804,,ûʾkwe lu:tş-aʾs şûp̧ pu:ts-u-ts-thu,,my child-DAT corn feed-IMPF-PROG-DECL.1SG,ûʾkwe lu:tş-aʾs şûp̧ pu:ts-u-ts-thu,I feed my child corn.,,,648,76
7322,2804,,lu:tş-aʾs tşitş ûs-thu ûʾ-kanh,,child-DAT meat give-DECL.1SG eat-FIN.PURP,lu:tş-aʾs tşitş ûs-thu ûʾ-kanh,I give my child meat to eat.,,"also allative (p. 122, 157)",648,182
7323,2805,,kó pá nrè xì-re wââ yò nrí,,I ASSERT FUT give-ACT cloth to him/her,kó pá nrè xì-re wââ yò nrí,I will give her cloth.,,,706,248
7324,2806,,kusupavayan,,I.you.give,kusupavayan,I will give it to you.,,,595,156
7325,2806,,urhi tjemumal aken tjanu-sun,,FUT say.AF I OBL-you,urhi tjemumal aken tjanu-sun,I will say it to you.,,,595,194
7326,2806,,kupinavayan a alak tua alu,,I.gave NOM child OBL sugar,kupinavayan a alak tua alu,I gave the child sugar.,,,595,194
7327,2806,,kupinavayan a alu tua alak,,I.gave NOM sugar OBL child,kupinavayan a alu tua alak,I gave the sugar to a child.,,,595,194
7328,2806,,aitsu a susinipavay tjanu-aken,,that NOM you.gave OBL-I,aitsu a susinipavay tjanu-aken,That you gave me.,,,595,194
7329,2806,,kusipavay tjanu-sun tsu a paisu,,I.give OBL-you that NOM money,kusipavay tjanu-sun tsu a paisu,I give you that money there.,,,595,194
7330,2806,,sinipavayan a velvel nimaju tjanu-aken,,he.gave NOM bananas those OBL-I,sinipavayan a velvel ni-maju tjanu-aken,He gave me those bananas there.,,,595,194
7331,2808,,ngatha yukurru-ku mantu-yu yinya-nha,,I.NOM dog-ACC meat-ACC give-PST,ngatha yukurru-ku mantu-yu yinya-nha,I gave the dog meat.,,T-R order (p. 178),575,193
7333,2810,,yazi kəṭu-bi panu rənḍra,,mother child-DAT milk gives,yazi kəṭu-bi panu rənḍra,Mother gives milk to the child.,,,753,51
7334,2810,,thən-bi səṅ e ti rəũ,,horse-DAT grass and water give,thən-bi səṅ e ti rəũ,Give grass and water to the horse.,,,753,51
7335,2810,,gye kə.niṅ ča kətab rəmog,,I.ERG you DAT book give,gye kə.niṅ ča kətab rəmog,I’ll give you a book.,,,753,52
7336,2811,,Músà múnkò júrà tí ʆìllà.,,Musa give.CMPL peanuts to Dilla,Músà múnkò júrà tí ʆìllà,Musa gave peanuts to Dilla.,,,507,167
7337,2812,,y-an-em hasoʾ nalo hañiʾ yawo,,3.AG-give-DAT DEM fruit DEM woman,y-an-em hasoʾ nalo hañiʾ yawo,S/he gave the fruit to the woman.,,no indexing of third person,785,312-316
7338,2812,,an-y-an-em haso' nalo,,2O-3AG-give-DAT DEM fruit,an-y-an-em haso' nalo,He gave you the fruit.,,,785,312-316
7339,2813,,tigí kapiigaxiítoii hoa-í,,to.you pencil give-PROX,tigí kapiigaxiítoii hoa-í,I give the pencil to you.,,,600,206
7340,2814,,Mingma-ngku tjitji mai u-ngu,,woman-ERG child(ABS) bread(ABS) give-PST,Mingma-ngku tjitji mai u-ngu,The woman gave the child bread.,,"(also p. 45, 60, 61)",550,24
7341,2815,,ŋa-t̪u t̪ala ina kat̪i-n̪a ŋuʏtʏi-ka,,I-ERG COND you.ACC meat-ACC give-PAST,ŋa-t̪u t̪ala ina kat̪i-n̪a ŋuʏtʏi-ka,I would have given you meat.,,,543,221
7342,2817,,baar'ra 'lee 'num-uh te'xe,,woman water man-DAT gave,baar'ra 'lee 'num-u-h te'xe,The woman gave the man water.,,,546,11
7343,2819,,yaana urnga ma-ni-tang,,NEG food 2.OBJ-1.SUBJ-give,yaana urnga ma-ni-tang,I’m not going to give you food.,,,617,190
7344,2819,,taa(kal) ngaguk yaa-ni-tung-u,,Who money PREV-1-give-TNS,taa(kal) ngaguk yaa-ni-tung-u,Who did you give the money to? (#did I give?),,,617,203
7345,2819,,kapupa taara ngaling ya-i-tung-nu,,frog big rock PREV-3-give-TNS,kapupa taara ngaling ya-i-tung-nu,She gave the rock to the big frog.,,,617,102
7346,2819,,saiming naa mi-tung-ut,,one me 2-give-TNS,saiming naa mi-tung-ut,You’ll give me one.,,,617,47
7347,2820,,ko 'avai 'a au i te puka ki a Sunta,,PCL give ART I ACC ART book to ART Sunta,ko 'avai 'a au i te puka ki a Sunta,I’ve given the book to Sunta.,,,589,115
7348,2821,,Vpūng-í Vd∅́-sùng lègā-bok zí-ò-ē,,Vpung-AGT Vden-LOC book-CL give-3#TR.N.PAST-N.PAST,Vpūng-í Vd∅́-sùng lègā-bok zí-ò-ē,Vpung is giving Vden the book,,,663,285-286
7349,2822,,Paulina-re waʔia yi-re ĩhĩ-koʔo,,Paulina-TERM fish 1s-TERM give-PST,Paulina-re waʔia yi-re ĩhĩ-koʔo,Paulina gave me fish.,,,765,4
7350,2822,,ko-re ki-re yi-bea-yu,,3sF-TERM 3sM-TERM 1s-show-PRS,ko-re ki-re yi-bea-yu,I show her to him.,,,765,119
7351,2824,,Bárdni attii niidii guoli,,boy gave girl.ILLAT fish.ACC,Bárdni attii niidii guoli,The boy gave the fish to the girl.,,Sammallahti p.c.,,
7352,2825,,"a awi irai na na tekirere, Awala tenga / pania",,no dog that me to you.did.not.give Awala you.gave.it / rests,"a awi irai na na tekirere, Awala tenga / pania","No, you didn’t give the dog to me, you gave it to Awala.",,,642,73
7353,2826,,mú na mbi yãmy ní,,take with me animal the,mú na mbi yãmy ní,Give me the animal.,,"(also p. 67, 74, 94)",738,63
7354,2826,,mɔ mú na ála conseil kíté sí,,2SG give to them advice little little,mɔ mú na ála conseil kíté sí,Give them a little advice.,,,738,60
7355,2826,,amú na í nginza mbéní pɛpɛ,,not.gives to us money any not,amú na í nginza mbéní pɛpɛ,He doesn’t give us money anymore.,,,738,61
7356,2826,,ála gá mú na mbi nginza,,they come give to me money,ála gá mú na mbi nginza,They came and gave me money.,,,738,65
7357,2829,,mɛ ʔǎm tɔ̌ŋ soʔ naʔ ʔɔh klɔ,,he give tool crossbow towards younger.brother man,mɛ ʔǎm tɔ̌ŋ soʔ naʔ ʔɔh klɔ,He gave the arrow to the man.,,,644,33
7358,2830,,Ngin ám ek poʾkéang,,we give you powder,Ngin ám ek poʾkéang,We give you the powder.,,,759,140
7359,2830,,Vai ôh ám kô gá hme ka.,,they NEG give to him rice eat,Vai ôh ám kô gá hme ka.,They don’t give him rice to eat.,,,759,140
7360,2830,,Kia ám gá poʾkéang,,ghost give him powder,Kia ám gá poʾkéang,The ghost gave him powder.,,,759,154
7361,2831,,qum-ty mitty,,person-ILL give.IMP,qum-ty mitty,Give it to someone,,,662,
7362,2832,,Nɨ sati·a cuhnippɨha uttuhkʷa,,I dog.OBJ bone.OBJ gave,Nɨ sati·a cuhnippɨha uttuhkʷa,I gave the bone to the dog.,,,683,699
7363,2833,,tau-na vavine bua e vini-a-to,,man-ERG woman betelnut 3SG.SUBJ give-3SG.OBJ-PERF,tau-na vavine bua e vini-a-to,The man gave the woman betelnut.,,,769,181
7364,2835,,i-mi-k-asa gʷas-at,,PF-give-IMPS-1SG.OBJ wife-SG,i-mi-k-asa gʷas-at,They’ve given me a wife.,,"(also p. 103, 190, 191)",557,22
7365,2835,,nɔ-mi-a gabs-at lakʷan-ik,,NARR-give-CPL food-SG child-DAT,nɔ-mi-a gabs-at lakʷan-ik,And they gave food to the child.,,(also p. 128),557,45
7366,2835,,gun-ic na ka-mia kaii erkoii,,who-DAT PCL PAT-give hyena tobacco,gun-ic na ka-mia kaii erkoii,Who did the hyena give tobacco to?,,(also p. 136),557,96
7367,2836,,Lacag-ta isaga leh wuu ku siinayaa,,money-DEF [he gave] FOC.3SG 2SG.PRÄV give,Lacag-ta isaga leh wuu ku siinayaa,"He gives you the money, that he has.",,,535,167
7368,2836,,isii!; isiiya!,,give give.PL,isii!; isiiya!,Give it to me; Give it to me (PL addressee),,(also p. 272),535,179
7369,2836,,Buug-gaan ku siiyay.,,book-FOC.1SG 2SG give,Buug-gaan ku siiyay,I gave you the book.,,,535,274
7370,2836,,Buug-gan adiga waan siiyay.,,book-this you FOC.1SG give,Buug-gan adiga waan siiyay,I gave this book to you.,,(also p. 271),535,274
7371,2837,,Mosadi o-fa bana bogôbê,,woman AGR-give children porridge,Mosadi o-fa bana bogôbê,The woman give porridge to the children.,,,666,55
7372,2838,,Ho dado el libro a mi mujer,,I.have given the book to my wife,Ho dado el libro a mi mujer,I gave the book to my wife.,,,,
7373,2839,,I=thïn-giya buk we=nggo,,3SG=OBJ.CL-give book to=1SG,I=thïn-giya buk we=nggo,He gives a book to me.,,,523,
7374,2840,,suna niso-re poti,,dog your-DAT give,suna niso-re poti,Give it to your dog.,,,794,79
7375,2840,,suna niso bamubake ami-re poti,,dog you big big-DAT give,suna niso bamubake ami-re poti,Give it to your big dog.,,,794,79
7376,2840,,Zaipo-re poti,,Zaipo-DAT give,Zaipo-re poti,Give it to Zaipo.,,,794,18
7377,2840,,moni pot-e-na pum-ia,,money give-TENSE-1SG take-3SG,moni pot-e-na pum-ia,I gave him money and he took it.,,,794,44
7378,2841,,Guru mere murid buku.,,teacher ACT.give pupil book,Guru mere murid buku.,The teacher gave the pupil the book.,,DBO,691,31
7379,2841,,Titin rete mere buku ka Desi,,Titin will ACT.give book to Desi,Titin rete mere buku ka Desi,Titin will give a book to Desi.,,(also p. 51),691,27
7380,2842,,Banda n-ot-ik tit yan bakan,,Banda 3SG.A-get-APPL we.INCL fish big,Banda n-ot-ik tit yan bakan,Banda gave us a big fish.,,recipient applicative: applied object = recipient,549,158
7381,2842,,i n-atada-k yak bbuk lloci,,he 3SG.A-give-APPL I book many,i n-atada-k yak bbuk lloci,He gave me many books.,,"theme applicative: applied object = theme ((also p. 143, 35, 91)",549,158
7382,2843,,nag-bigay siya sa akin ng sulat,,ACTVOICE-give NOM.3 DAT I GEN letter,nag-bigay siya sa akin ng sulat,He gave me a letter.,,actor voice,742,303
7383,2843,,inibigay niya sa akin ang sulat,,PATVOICE.give GEN.3 DAT I NOM letter,inibigay niya sa akin ang sulat,He gave me the letter.,,patient voice,742,303
7384,2843,,binagy-an niya ako ng sulat,,give-RECVOICE GEN.3 I.NOM GEN letter,binagy-an niya ako ng sulat,He gave me a letter.,,(recipient voice),742,303
7385,2844,,1ŋa-ta 3pa-u,,I-DAT give-IMP,1ŋa-ta 3pa-u,Give it to me!,,,674,295-296
7388,2816,,'tʰu 'Nc̸-ku-a-ša-ka-ri,,2 donner-3OBJ-3PL.OBJ-PROG-ASS1/2-2,'tʰu 'Nc̸-ku-a-ša-ka-ri,"Toi, tu les lui donner.",,,559,175 (als 181f)
7389,2816,,ima 'iNc̸-ku-šɨN-ti kʰuiripu-ni,,DEM give-3OBJ-HAB-ASS.3 person-OBJ,i ̚̚ma 'iNc̸-ku-šɨN-ti kʰui'ripu-ni,"That one he gives to the person. (French: Celui-là, il donne à la personne.)",,(also p. 174),559,70
7390,2816,,'iNc̸-ku-ša-ti-Kšɨ 'ma c̸ɨc̸ɨki-iča,,donn-3OBJ-PROG-a??3-§PL une fleur-PL,'iNc̸-ku-ša-ti-Kšɨ 'ma c̸ɨc̸ɨki-iča,Ils lui dennonet des fleurs.,,,559,93
7391,2816,,'i 'iNc̸-a-a c̸ɨc̸ɨkiiča-ni ua'ɲi-ni,,1 give-3PL.OBJ-FUT woman-OBJ flowers-OBJ,'i 'iNc̸-a-a c̸ɨc̸ɨki-iča-ni ua'ɲ(?)i-ni,Will I give the flowers to the woman? (French: Donnerai-je les fleurs à la femme?),,,559,197
7392,2846,,awa ya-pi-sou afe ya-pi-sou-ni me watamu ya-tu-i-ʔa,,father 1SG-GEN-COM mother 1SG-GEN-COM-ERG DEM thing 1SG.OBJ-give-3PL.SUBJ-IND,awa ya-pi-sou afe ya-pi-sou-ni me watamu ya-tu-i-ʔa,My father and mother gave me this thing.,,"(also p. 93, 121, 148)",670,138
7393,2846,,sen-ni fanu nen-tu-ene-ʔa,,we-ERG man 3PL.OBJ-give-1PL.SUBJ-IND,sen-ni fanu nen-tu-ene-ʔa,We gave it to the man,,,670,291
7394,2848,,añ dyo gui=m maqui-a' ji ja'p sap tɨtda.,,1SG PE CLR=2SG.OBJ give-FUT EMP thus REU told,añ dyo gui=m maqui-a' ji ja'p sap tɨtda.,"""I will give it to you,"" he told him.",,,793,76
7395,2849,,kibokwo two-ro-r Maria kong,,book give-PERF-1SG Maria to,kibokwo two-ro-r Maria kong,I gave the book to Maria.,,"(also p. 98, 12)",719,112
7396,2849,,kibokwo two-re-r ba kong,,book give-PERF-1SG 3SG to,kibokwo two-re-r ba kong,I gave the book to him.,,,719,113
7397,2850,,Haka ngori bira!,,give me rice,Haka ngori bira!,Give me rice,,neutral alignment,626,63
7398,2850,,Ngori haka ma-sofo se ngofa,,1SG give POSS-fruit OBL.human child,Ngori haka ma-sofo se ngofa,I gave the fruit to the child.,,indirective alignment,626,64
7399,2851,,"In-bei, fó ha'u wé k-emu Lai",,mother-ancestor give I water 1SG-drink first,"In-bei, fó ha'u wé k-emu Lai","Old lady, give me water to drink.",,neutral,802,181
7400,2851,,ó fó kmán bá ha'u,,you give light.water to I,ó fó kmán bá ha'u,You give ease to me.,,indirective,802,268
7401,2852,,kʰɔŋgi: ŋalə naŋsʊ̃,,3SG.SBJ 1SG.LOC give.AUX,kʰɔŋgi: ŋalə naŋsʊ̃,He gave it to me.,,(also p. 205),577,143
7402,2853,,una wo-falang nyao te mina,,3SG.M 3SG.M-give fish LOC 3SG.F,una wo-falang nyao te mina,He gave fish to her.,,"(also p. 124, 181, 215)",803,212
7403,2853,,una wo-falang mina nyao,,3SG.M 3SG.M-give 3SG.F fish,una wo-falang mina nyao,He gave her fish,,"(also p. 92, 109, 111, 215, 221)",803,212
7404,2856,,u nrorri gadhu peci ei toni,,I give waste letter DAT Tony,u nrorri gadhu peci ei toni,I gave a letter to Tony wastefully.,,,704,213
7405,2857,,ji-məni-piɹni,,3SG.SUBJ-1SG.OBJ-hit,ji-məni-piɹni,He hit me.,,,703,39
7406,2857,,pu-rə-məwən-takəɹai,,3PL.SUBJ-X-we(EXCL).OBJ-give,pu-rə-məwən-takəɹai,They gave it to us.,,,703,40
7407,2857,,ji-wən-tilua,,3SG.SUBJ.PAST-3PL.OBJ-give,ji-wən-tilua,He gave it to them.,,,703,04
7408,2857,,ŋə-man-ta-jakəɹai,,1SG.SUBJ-2SG.OBJ-FUT-give,ŋə-man-ta-jakəɹai,I’ll give it to you.,,,703,41
7409,2857,,ŋia ŋə-mən̪-t̪itəmaɹnti ŋinta,,I 1SG.SUBJ-2SG.OBJ-want you,ŋia ŋə-mən̪-t̪itəmaɹnti ŋinta,I want you.,,,703,41
7410,2858,,Ntric ace fuk-re yan-dic,,they father betelnut.FOC give-3PL-OBJ,Ntric ace fuk-re yan-dic,Father gave them betelnut.,,,588,199
7411,2858,,Ntia rehu roy yan-dok,,he me money give-1SG.OBJ,Ntia rehu roy yan-dok,He gave me some money.,,,588,200
7412,2859,,na-wei si Yunus sene pai,,STITIVE.PAST-give LOC Yunus there over.there,na-wei si Yunus sene pai,We were give to Yunus over there.,,,631,23
7413,2860,,tæ tis ki kitab denin,,2SG.ERG him to book give.FUT,tæ tis ki kitab denin,You will give the book to him.,,"(also p. 42f, 48)",667,94
7414,2861,,kiki-k atlat-o kĩțĩ hai-tl,,man-ERG pan-ABS give I-DAT,kiki-k atlat-o kĩțĩ hai-tl,The man gave the pan to me.,,,46072111784,
7415,2861,,hai-ts aros-o kĩțĩ kasoro-s,,I-ERG rice-ABS give dog-DAT,hai-ts aros-o kĩțĩ kasoro-s,I gave rice to the docs.,,,46072111784,
7416,2862,,kaw33 pʰa33 ta11puən11 kʰa:nʔ42 pʰa33 naw33,,1P give one.CLF book give 3P,kaw33 pʰa33 ta11puən11 kʰa:nʔ42 pʰa33 naw33,I gave him a book.,,"Graham Thurgood, p.c.",,
7417,2863,,ʕal-ā kidb-er surat teƛ-si,,Ali-ERG girl-LAT picture.ABS give-PAST.WITNESSED,ʕal-ā kidb-er surat teƛ-si,Ali gave a picture to the girl (for good).,,,563,363
7418,2865,,ʈ̴a-t k'yilum=dit Dzodz=a baaysik das Dzon,,PST-3.ERG give=ERG George=ABS bicycle DAT John,ʈ̴a-t k'yilum=dit Dzodz=a baaysik das Dzon,George gave a bicycle to John.,,,690,40
7419,2866,,Ni ne kupan la ni-ama,,he give money to 3SG-father,Ni ne kupan la ni-ama,He gave money to his father,,"(also p. 107, 120)",632,86
7420,2867,,àná mìàŋó mònɛ́ índì,,3.PAST me money give,àná mìàŋó mònɛ́ índì,S/he gave me money.,,,688,126
7421,2868,,à-ɪn-a-kɪn-ɪ̀ ayɔ̀ŋ ŋɪdɛ̀ akɪ̀muj,,1SG-give-to-DAT-ASP 1SG children food,à-ɪn-a-kɪn-ɪ̀ ayɔ̀ŋ ŋɪdɛ̀ akɪ̀muj,I will give the children food.,,,579,
7422,2869,,Hasan kitab-ı Ali-ye ver-di.,,Hasan book-ACC Ali-DAT give-PAST,Hasan kitab-i Ali-ye ver-di,Hasan gave the book to Ali.,,,656,220
7423,2870,,jar ijqa7n xuuya7 rexkeej chwe,,the burden ERG3.ABS3.gave cramp to.me,jar ijqa7n xuuya7 rexkeej chwe,The burden gave me cramps.,,"(also p. 333, 392)",574,282
7424,2870,,n-kee-ya7 paq chaqe,,INC-3PL.ERG-give money to.us,n-kee-ya7 paq chaqe,They’ll give the money to us.,,,574,156
7425,2870,,inin x-in-∅-ya7 jun kotoon chee Aa Xwaan rxin raanaa7,,I CP-1SG.ERG-3ABS-give a kuipil to youth Juan for his.sister,inin x-in-∅-ya7 jun kotoon chee Aa Xwaan rxin raanaa7,I gave a kuipil to Juan for his sister.,,,574,311f
7427,2873,,ìhẽ pe me'ẽ we mi amõ,,me to 3.give little very some,ìhẽ pe me'ẽ we mi amõ,He gave me a tiny piece.,,,649,380
7428,2873,,jawar ta pe nahã upa ngã me'ẽ my,,dog PL to perhaps end 3PL 3.give perhaps,jawar ta pe nahã upa ngã me'ẽ my,Perhaps they gave it all to the dogs.,,,649,391
7429,2873,,upa xuã pe ihẽ a-mondo,,end J. to I 1-send,upa xuã pe ihẽ a-mondo,I sent everything to João.,,(also p. 328),649,396
7431,2875,,X cho cô bạn gái một cuôń sách,,X give CLF friend female one CLF book,X cho cô bạn gái một cuôń sách,X gave his girlfriend a book.,,(also p. 169),695,115
